stationID,identificationtype,socketID,lat,lon,vicinity,connectortype,chargingcapability,chargingtime,activetime,utilization,traffic500,traffic750,traffic1000,avg_utilization,IDtypeDens2,traffic250,centerDist,logCenterDist,accounting,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bus_station,cafe,car_dealer,car_rental,car_repair,clothing_store,dentist,doctor,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,health,home_goods_store,hospital,jewelry_store,laundry,lawyer,library,liquor_store,lodging,meal_takeaway,moving_company,museum,painter,park,parking,pharmacy,physiotherapist,place_of_worship,plumber,post_office,real_estate_agency,restaurant,school,shoe_store,store,travel_agency,PopDens,LogIncPP,CarDens
EM-NL-00000363-05-00020,2,BB-1068-9,52.36275,4.977481,IJburg West,10,4,17.525,197.3625,0.0887959972132497,1,1,1,0.0934355788082747,7.46893950167807,1,5.6502783656644,1.89465871329008,2.89774905323087,0.147013033085186,0.0,0.0197702781530661,0.0,0.0,1.55388139123411,0.0,0.0982156941620762,1.8680640641811,2.0960940042011,0.0548224079269338,0.0,0.0,0.0,5.68863887683977,5.80571985732272,0.0,174.087184492417,3.81901833304673,0.931866824905424,6.05897316186171,6.51222166218699,0.506763786540894,0.0,0.122357438746869,0.0,0.986330047337517,19.0948412424004,4.64842868471639,0.997618754267525,0.0,0.0,0.0,0.0,0.445316146987183,3.47193760967959,0.0,0.0,0.0,1.75877316604677,1.27064133733999,0.0,0.00419967167104342,0.974567107016883,0.0,0.0,0.0198782923759172,0.0,2.15580722760191,10.0104311500827,0.114131063134602,15.1192040855495,0.635972602333481,10148,3.2846635654062037,2816
EM-NL-00000363-05-00020,2,BB-1068-9,52.36275,4.977481,IJburg West,10,3,17.525,197.3625,0.0887959972132497,1,1,1,0.0934355788082747,7.46893950167807,1,5.6502783656644,1.89465871329008,2.89774905323087,0.147013033085186,0.0,0.0197702781530661,0.0,0.0,1.55388139123411,0.0,0.0982156941620762,1.8680640641811,2.0960940042011,0.0548224079269338,0.0,0.0,0.0,5.68863887683977,5.80571985732272,0.0,174.087184492417,3.81901833304673,0.931866824905424,6.05897316186171,6.51222166218699,0.506763786540894,0.0,0.122357438746869,0.0,0.986330047337517,19.0948412424004,4.64842868471639,0.997618754267525,0.0,0.0,0.0,0.0,0.445316146987183,3.47193760967959,0.0,0.0,0.0,1.75877316604677,1.27064133733999,0.0,0.00419967167104342,0.974567107016883,0.0,0.0,0.0198782923759172,0.0,2.15580722760191,10.0104311500827,0.114131063134602,15.1192040855495,0.635972602333481,10148,3.2846635654062037,2816
EM-NL-00000363-01-00046,2,BB-1186-1,52.36663,4.926676,Oostelijke Eilanden en Kadijken,10,3,21.3,85.0180555555555,0.250535017071537,1,1,1,0.176064335589112,27.4942027415451,1,2.17621678132731,1.15569079714097,6.27732008917811,4.61487413423531,3.9829771141326,6.84959282058111,0.621720675164498,1.45405178615777,7.50648536693573,2.87448097165529,1.19790814521899,3.64673014561716,25.7650243062047,2.89821672844442,0.683810065498449,2.45511855132352,8.62486680912049,5.28522246478934,12.0734681419239,6.86865513236054,338.204546024621,15.6367246623476,1.86207529690916,93.4345764706187,7.32116998670357,0.966969004099,1.41512058657082,13.8050665396917,0.970246335036795,1.05395343848658,102.10088560909,7.53309305937251,1.83100425274729,4.97668967431983,3.60194545820873,4.41543270434978,1.46276983421932,3.12688561029345,12.3864370730391,0.940364993487798,0.0,12.6553583543677,0.224677172071278,0.345452480559531,0.563073839824565,2.77792002212932,3.43901256462544,1.18403593264785,0.210323908348576,0.0,3.87415480940499,34.5554820745871,33.958061132319,3.1112584901175,130.981046363218,9.17498163273661,12311,3.186352633162641,2923
EM-NL-00000363-01-00046,2,BB-1186-1,52.36663,4.926676,Oostelijke Eilanden en Kadijken,10,4,21.3,85.0180555555555,0.250535017071537,1,1,1,0.176064335589112,27.4942027415451,1,2.17621678132731,1.15569079714097,6.27732008917811,4.61487413423531,3.9829771141326,6.84959282058111,0.621720675164498,1.45405178615777,7.50648536693573,2.87448097165529,1.19790814521899,3.64673014561716,25.7650243062047,2.89821672844442,0.683810065498449,2.45511855132352,8.62486680912049,5.28522246478934,12.0734681419239,6.86865513236054,338.204546024621,15.6367246623476,1.86207529690916,93.4345764706187,7.32116998670357,0.966969004099,1.41512058657082,13.8050665396917,0.970246335036795,1.05395343848658,102.10088560909,7.53309305937251,1.83100425274729,4.97668967431983,3.60194545820873,4.41543270434978,1.46276983421932,3.12688561029345,12.3864370730391,0.940364993487798,0.0,12.6553583543677,0.224677172071278,0.345452480559531,0.563073839824565,2.77792002212932,3.43901256462544,1.18403593264785,0.210323908348576,0.0,3.87415480940499,34.5554820745871,33.958061132319,3.1112584901175,130.981046363218,9.17498163273661,12311,3.186352633162641,2923
EM-NL-00000363-01-00003,2,BA-8794-6,52.371748,4.921596,Oostelijke Eilanden en Kadijken,10,3,30.8083333333333,111.790277777778,0.275590453353874,1,1,1,0.236979506560585,18.8836250439592,1,1.80247001522282,1.03050117661089,6.5585809945148,5.57813171278541,2.22725589739304,0.212118025629442,0.410108051357603,0.502754046814581,6.09550080166636,0.989015631943344,0.0413338369064067,5.71373895106609,10.6708804218922,1.28889656041892,0.338317249210998,1.03339517087599,1.77830389070949,3.37550909811688,6.80633011911291,1.34356627539069,291.280634332781,13.9054733879808,1.11618829904913,38.1166288652899,5.2064085290534,0.6145503351364,0.551442014706674,4.57888279482924,2.98503143188446,0.651255589400961,59.6380105745395,4.38214523549768,1.12158284970957,0.909974330664,0.904835470600456,5.64182087032767,1.38025913147164,0.855706104739938,13.4750123420925,0.852282192872457,0.0,10.8324550111968,0.922404199015551,0.146865202850148,0.583408821252974,1.51505532933043,2.43969496079308,0.929876216692199,0.0,0.0,3.33975933467529,21.9338574055954,22.9355535006337,0.228064424237456,42.0814017221089,10.5640623106096,12311,3.186352633162641,2923
EM-NL-00000363-01-00035,2,BA-8812-7,52.37324,4.924141,Oostelijke Eilanden en Kadijken,10,3,10.1930555555556,121.254861111111,0.0840630673455245,1,1,1,0.120049047767458,17.3734040330473,1,1.99568810115812,1.09717395514825,5.33998662704832,4.57053631010472,1.91773272479778,0.135194774047214,0.693536347304254,0.778103601702576,4.93844624356946,0.688165863303791,0.0937486017082143,5.14276862827778,7.86102089349152,0.464328457111722,0.381338138279095,0.498819737837171,1.66785911103513,3.16297406190517,6.04336586779729,1.47110402644406,297.582296832699,11.8133900885462,1.16358167592425,32.7135509036119,5.17720008233727,0.432496786125783,0.831772899695122,4.72574590734665,3.69725159715055,0.758345859754748,54.669052615255,3.83745373075907,0.941917518419163,1.6748359923486,1.00752611455197,5.20736787876829,1.58605014448084,0.90474993180461,8.00840564087359,0.842505752261966,0.0,6.74821462096736,1.08040595092708,0.318040927487575,0.801435938920175,1.44061390609965,2.48551754851199,0.732079757318291,0.0,0.0,2.89689642056404,18.9720980039308,20.5225365614387,0.0471093620278747,41.0966868202407,9.50305259988471,12311,3.186352633162641,2923
EM-NL-00000363-01-00003,2,BA-8783-1,52.371748,4.921596,Oostelijke Eilanden en Kadijken,10,3,24.2,121.995138888889,0.198368559767295,1,1,1,0.236979506560585,18.8836250439592,1,1.80247001522282,1.03050117661089,6.5585809945148,5.57813171278541,2.22725589739304,0.212118025629442,0.410108051357603,0.502754046814581,6.09550080166636,0.989015631943344,0.0413338369064067,5.71373895106609,10.6708804218922,1.28889656041892,0.338317249210998,1.03339517087599,1.77830389070949,3.37550909811688,6.80633011911291,1.34356627539069,291.280634332781,13.9054733879808,1.11618829904913,38.1166288652899,5.2064085290534,0.6145503351364,0.551442014706674,4.57888279482924,2.98503143188446,0.651255589400961,59.6380105745395,4.38214523549768,1.12158284970957,0.909974330664,0.904835470600456,5.64182087032767,1.38025913147164,0.855706104739938,13.4750123420925,0.852282192872457,0.0,10.8324550111968,0.922404199015551,0.146865202850148,0.583408821252974,1.51505532933043,2.43969496079308,0.929876216692199,0.0,0.0,3.33975933467529,21.9338574055954,22.9355535006337,0.228064424237456,42.0814017221089,10.5640623106096,12311,3.186352633162641,2923
EM-NL-00000363-01-00045,2,BB-1112-9,52.366557,4.926513,Oostelijke Eilanden en Kadijken,10,3,42.0451388888889,125.977777777778,0.333750440994884,1,1,1,0.194590696985713,27.5685681183007,1,2.16684910385613,1.15273712002293,6.33094126915763,4.64017027630016,4.01884553313946,6.80708093640295,0.628606929562322,1.45685726892347,7.51892283051479,2.8982473248751,1.19446685737024,3.57135355094231,25.6722065908036,2.92959981739372,0.670392151215327,2.42886427027712,8.61557725221303,5.29051076409666,12.131845095236,6.81563923397793,336.894002638496,15.816073402874,1.87417756169538,93.3244081811112,7.34949670140695,0.970748256576828,1.39055346415306,13.7347953580496,0.954637520479727,1.05893804664005,102.464374274012,7.57755665035012,1.85379882319584,5.03104694035038,3.57909485059942,4.35435134407456,1.42155965278427,3.07297514192438,12.5099239103354,0.960927979228992,0.0,12.7841712797677,0.204652374585289,0.341398450129503,0.545926641727652,2.79311019898204,3.42509193328127,1.20228264045552,0.22437061500179,0.0,3.88363313269587,34.6864954571418,34.051839419619,3.12371772237513,130.857768164423,9.217598380017,12311,3.186352633162641,2923
EM-NL-00000363-01-00045,2,BB-1112-9,52.366557,4.926513,Oostelijke Eilanden en Kadijken,10,4,42.0451388888889,125.977777777778,0.333750440994884,1,1,1,0.194590696985713,27.5685681183007,1,2.16684910385613,1.15273712002293,6.33094126915763,4.64017027630016,4.01884553313946,6.80708093640295,0.628606929562322,1.45685726892347,7.51892283051479,2.8982473248751,1.19446685737024,3.57135355094231,25.6722065908036,2.92959981739372,0.670392151215327,2.42886427027712,8.61557725221303,5.29051076409666,12.131845095236,6.81563923397793,336.894002638496,15.816073402874,1.87417756169538,93.3244081811112,7.34949670140695,0.970748256576828,1.39055346415306,13.7347953580496,0.954637520479727,1.05893804664005,102.464374274012,7.57755665035012,1.85379882319584,5.03104694035038,3.57909485059942,4.35435134407456,1.42155965278427,3.07297514192438,12.5099239103354,0.960927979228992,0.0,12.7841712797677,0.204652374585289,0.341398450129503,0.545926641727652,2.79311019898204,3.42509193328127,1.20228264045552,0.22437061500179,0.0,3.88363313269587,34.6864954571418,34.051839419619,3.12371772237513,130.857768164423,9.217598380017,12311,3.186352633162641,2923
EM-NL-00000363-01-00046,2,BB-1185-5,52.36663,4.926676,Oostelijke Eilanden en Kadijken,10,3,14.7375,145.063194444444,0.101593654106687,1,1,1,0.176064335589112,27.4942027415451,1,2.17621678132731,1.15569079714097,6.27732008917811,4.61487413423531,3.9829771141326,6.84959282058111,0.621720675164498,1.45405178615777,7.50648536693573,2.87448097165529,1.19790814521899,3.64673014561716,25.7650243062047,2.89821672844442,0.683810065498449,2.45511855132352,8.62486680912049,5.28522246478934,12.0734681419239,6.86865513236054,338.204546024621,15.6367246623476,1.86207529690916,93.4345764706187,7.32116998670357,0.966969004099,1.41512058657082,13.8050665396917,0.970246335036795,1.05395343848658,102.10088560909,7.53309305937251,1.83100425274729,4.97668967431983,3.60194545820873,4.41543270434978,1.46276983421932,3.12688561029345,12.3864370730391,0.940364993487798,0.0,12.6553583543677,0.224677172071278,0.345452480559531,0.563073839824565,2.77792002212932,3.43901256462544,1.18403593264785,0.210323908348576,0.0,3.87415480940499,34.5554820745871,33.958061132319,3.1112584901175,130.981046363218,9.17498163273661,12311,3.186352633162641,2923
EM-NL-00000363-01-00046,2,BB-1185-5,52.36663,4.926676,Oostelijke Eilanden en Kadijken,10,4,14.7375,145.063194444444,0.101593654106687,1,1,1,0.176064335589112,27.4942027415451,1,2.17621678132731,1.15569079714097,6.27732008917811,4.61487413423531,3.9829771141326,6.84959282058111,0.621720675164498,1.45405178615777,7.50648536693573,2.87448097165529,1.19790814521899,3.64673014561716,25.7650243062047,2.89821672844442,0.683810065498449,2.45511855132352,8.62486680912049,5.28522246478934,12.0734681419239,6.86865513236054,338.204546024621,15.6367246623476,1.86207529690916,93.4345764706187,7.32116998670357,0.966969004099,1.41512058657082,13.8050665396917,0.970246335036795,1.05395343848658,102.10088560909,7.53309305937251,1.83100425274729,4.97668967431983,3.60194545820873,4.41543270434978,1.46276983421932,3.12688561029345,12.3864370730391,0.940364993487798,0.0,12.6553583543677,0.224677172071278,0.345452480559531,0.563073839824565,2.77792002212932,3.43901256462544,1.18403593264785,0.210323908348576,0.0,3.87415480940499,34.5554820745871,33.958061132319,3.1112584901175,130.981046363218,9.17498163273661,12311,3.186352633162641,2923
EM-NL-00000363-01-00023,2,BA-8808-7,52.371948,4.931783,Oostelijke Eilanden en Kadijken,10,3,38.0611111111111,147.050694444444,0.25882986309521,1,1,1,0.259141211831125,19.4857171866555,1,2.49343523696249,1.25088556068553,3.28728304574713,4.46701938381768,4.64221332574109,2.88938283218597,1.50237347412629,1.35208579205613,4.87455638655834,0.492988553251992,2.10233705902422,5.30533707253294,11.4811782907147,0.66230335646253,0.607097205252706,2.33375245683029,3.17209557663735,6.72384773745585,12.9692086976625,4.14108765724546,386.457166144644,13.295369876805,2.86627147398711,46.086058657523,6.50143751093288,0.359733371015404,2.00870813902262,7.16988118427006,3.21964596181199,1.56585459637839,80.4347426535948,4.76840597521163,2.00205204589904,1.73619229411716,2.75324649195488,5.83881179833991,1.51033209594265,4.43265365306089,7.61355217809434,0.657163608189256,0.0,5.41026251537784,1.3862462653886,0.895256055586505,1.77655729430788,1.50925288447112,4.23339105542819,0.221816279110975,0.101598221156252,0.0,3.69021891882308,21.3480371601417,26.0539426356268,0.265778902209087,73.5773988588307,6.13799440825269,12311,3.186352633162641,2923
EM-NL-00000363-01-00006,2,BA-3792-0,52.366486,4.926381,Oostelijke Eilanden en Kadijken,10,3,18.3319444444444,148.071527777778,0.123804655220122,1,1,1,0.123804655220122,27.6219736119361,1,2.15955072880375,1.15042984306188,6.37128586596822,4.65663540185664,4.04886759704878,6.77918507297401,0.635457415922906,1.46013817397379,7.52723031499709,2.92069666883287,1.19201141620199,3.50345765357652,25.6258137549381,2.95516195004682,0.65913806098537,2.40918248601813,8.61502166266502,5.30738689559603,12.196041662028,6.7758407335283,335.948283196018,15.9592015151807,1.8946895526027,93.3534071018526,7.3739892933446,0.973361134404668,1.37045116188727,13.6971538501962,0.941009979234453,1.06343782779103,102.837524951097,7.61626868475296,1.87361484118323,5.08215433293871,3.56330426966223,4.3012044327503,1.38828604291552,3.0322643974789,12.6482643483546,0.979512709157199,0.0,12.8821717276993,0.197437677645372,0.338300887406989,0.530442625539809,2.80998009163658,3.41499365358125,1.21699319763928,0.237584100047843,0.0,3.88969932487045,34.8383796557312,34.2075379008735,3.13682697941513,130.872785991821,9.26562964422226,12311,3.186352633162641,2923
EM-NL-00000363-01-00023,2,BA-8778-5,52.371948,4.931783,Oostelijke Eilanden en Kadijken,10,3,39.5277777777778,152.350694444444,0.25945256056704,1,1,1,0.259141211831125,19.4857171866555,1,2.49343523696249,1.25088556068553,3.28728304574713,4.46701938381768,4.64221332574109,2.88938283218597,1.50237347412629,1.35208579205613,4.87455638655834,0.492988553251992,2.10233705902422,5.30533707253294,11.4811782907147,0.66230335646253,0.607097205252706,2.33375245683029,3.17209557663735,6.72384773745585,12.9692086976625,4.14108765724546,386.457166144644,13.295369876805,2.86627147398711,46.086058657523,6.50143751093288,0.359733371015404,2.00870813902262,7.16988118427006,3.21964596181199,1.56585459637839,80.4347426535948,4.76840597521163,2.00205204589904,1.73619229411716,2.75324649195488,5.83881179833991,1.51033209594265,4.43265365306089,7.61355217809434,0.657163608189256,0.0,5.41026251537784,1.3862462653886,0.895256055586505,1.77655729430788,1.50925288447112,4.23339105542819,0.221816279110975,0.101598221156252,0.0,3.69021891882308,21.3480371601417,26.0539426356268,0.265778902209087,73.5773988588307,6.13799440825269,12311,3.186352633162641,2923
